duration_samples,duration_time,mean_velocity,std_velocity,mean_acceleration,mean_jerk,blink_count,blink_rate,participant_id,trial_number,condition,trial_type,file_path,gaze_entropy
40800,255.28726,2.249082159741842,1.537871513641923,2.551122176669919e-05,-5.146573323534139e-05,2412,0.05911764705882353,048,2,Unknown,repeat,repeats/048_2.csv,5.180465194150572
40800,255.28726,2.249082159741842,1.537871513641923,2.551122176669919e-05,-5.146573323534139e-05,2412,0.05911764705882353,048,2,Unknown,repeat,repeats/048_2.csv,5.088830278295861
33920,213.16211,1.9465773823331176,1.3619319238238472,0.00010488662253533484,9.327922197265838e-05,614,0.018101415094339622,029,3,Unknown,repeat,repeats/029_3.csv,3.895028212822001
33920,213.16211,1.9465773823331176,1.3619319238238472,0.00010488662253533484,9.327922197265838e-05,614,0.018101415094339622,029,3,Unknown,repeat,repeats/029_3.csv,4.749197839614177
33920,212.716773,2.060326146686338,1.3063726087826157,8.607447718999703e-05,1.2297330007157158e-05,638,0.018808962264150943,029,1,Unknown,repeat,repeats/029_1.csv,4.339288251256567
33920,212.716773,2.060326146686338,1.3063726087826157,8.607447718999703e-05,1.2297330007157158e-05,638,0.018808962264150943,029,1,Unknown,repeat,repeats/029_1.csv,4.811651953610079
40800,255.983458,1.9843529218215767,1.325350401179616,6.725493059109407e-05,5.459599751282489e-05,2438,0.05975490196078431,048,0,Unknown,repeat,repeats/048_0.csv,4.367185271863437
40800,255.983458,1.9843529218215767,1.325350401179616,6.725493059109407e-05,5.459599751282489e-05,2438,0.05975490196078431,048,0,Unknown,repeat,repeats/048_0.csv,3.9959863276719068
33920,212.34308,1.9545013742551565,1.1194162292596939,4.46791319788625e-05,-1.4315355968295384e-05,109,0.0032134433962264152,016,3,Unknown,repeat,repeats/016_3.csv,5.474684178426924
33920,212.34308,1.9545013742551565,1.1194162292596939,4.46791319788625e-05,-1.4315355968295384e-05,109,0.0032134433962264152,016,3,Unknown,repeat,repeats/016_3.csv,5.348213164656697
40800,255.785207,2.0891037567977264,1.285906464629217,3.480499927876709e-05,1.0658322078969859e-05,713,0.01747549019607843,032,2,Unknown,repeat,repeats/032_2.csv,4.414925793509275
40800,255.785207,2.0891037567977264,1.285906464629217,3.480499927876709e-05,1.0658322078969859e-05,713,0.01747549019607843,032,2,Unknown,repeat,repeats/032_2.csv,4.606556603276484
33920,213.162981,2.04176485345882,1.1813926094854428,0.00011068536853936156,2.6513846707329363e-05,577,0.01701061320754717,032,3,Unknown,repeat,repeats/032_3.csv,3.5959325983246764
33920,213.162981,2.04176485345882,1.1813926094854428,0.00011068536853936156,2.6513846707329363e-05,577,0.01701061320754717,032,3,Unknown,repeat,repeats/032_3.csv,4.9365261194188585
40800,255.549627,1.88038576486735,1.0982448381813448,6.431243387714231e-05,1.6373674731512254e-05,158,0.003872549019607843,016,2,Unknown,repeat,repeats/016_2.csv,4.165967272631198
40800,255.549627,1.88038576486735,1.0982448381813448,6.431243387714231e-05,1.6373674731512254e-05,158,0.003872549019607843,016,2,Unknown,repeat,repeats/016_2.csv,4.6864666689261805
33920,212.304576,2.114318127461185,1.3727790603949528,9.868836654068695e-05,-3.686450575642581e-05,1944,0.05731132075471698,048,1,Unknown,repeat,repeats/048_1.csv,5.423561936400674
33920,212.304576,2.114318127461185,1.3727790603949528,9.868836654068695e-05,-3.686450575642581e-05,1944,0.05731132075471698,048,1,Unknown,repeat,repeats/048_1.csv,5.152258499488643
40800,256.025982,2.062533451649778,1.2224180570934327,9.921383217863685e-05,1.658526043149926e-05,699,0.01713235294117647,029,0,Unknown,repeat,repeats/029_0.csv,3.745977921093255
40800,256.025982,2.062533451649778,1.2224180570934327,9.921383217863685e-05,1.658526043149926e-05,699,0.01713235294117647,029,0,Unknown,repeat,repeats/029_0.csv,4.740578707056064
33920,212.635718,1.5444415090898138,0.9779496612302347,5.060950662073238e-05,1.6910636777448603e-06,710,0.020931603773584904,071,1,Unknown,repeat,repeats/071_1.csv,5.252274146408174
33920,212.635718,1.5444415090898138,0.9779496612302347,5.060950662073238e-05,1.6910636777448603e-06,710,0.020931603773584904,071,1,Unknown,repeat,repeats/071_1.csv,5.181282205342358
81600,568.002696,1.785613761880757,1.074374683644732,2.1682025043506365e-05,-2.3132139746992293e-05,701,0.008590686274509804,057,2,Unknown,repeat,repeats/057_2.csv,4.418374862194287
81600,568.002696,1.785613761880757,1.074374683644732,2.1682025043506365e-05,-2.3132139746992293e-05,701,0.008590686274509804,057,2,Unknown,repeat,repeats/057_2.csv,4.951495700140995
33920,213.109787,1.8166911805455461,1.0842559856499592,0.0001033187160449382,3.412633186327074e-05,311,0.009168632075471698,036,3,Unknown,repeat,repeats/036_3.csv,5.204405051750617
33920,213.109787,1.8166911805455461,1.0842559856499592,0.0001033187160449382,3.412633186327074e-05,311,0.009168632075471698,036,3,Unknown,repeat,repeats/036_3.csv,5.122307430115683
33920,212.549386,2.0367464132308357,1.4119628482305355,-1.348502022834801e-18,-1.790820996431252e-05,431,0.012706367924528303,009,1,Unknown,repeat,repeats/009_1.csv,3.6816156186073083
33920,212.549386,2.0367464132308357,1.4119628482305355,-1.348502022834801e-18,-1.790820996431252e-05,431,0.012706367924528303,009,1,Unknown,repeat,repeats/009_1.csv,2.975638608209851
40800,255.511381,1.7671131981943422,1.0295082987521462,3.504098883832782e-05,-7.315182799575974e-05,539,0.01321078431372549,009,0,Unknown,repeat,repeats/009_0.csv,4.319300595308595
40800,255.511381,1.7671131981943422,1.0295082987521462,3.504098883832782e-05,-7.315182799575974e-05,539,0.01321078431372549,009,0,Unknown,repeat,repeats/009_0.csv,4.480875590174713
40800,255.76165,1.7076184790522861,1.0214265635978368,2.062125940037064e-05,8.561540862583002e-08,411,0.010073529411764705,036,2,Unknown,repeat,repeats/036_2.csv,4.9157629573340245
40800,255.76165,1.7076184790522861,1.0214265635978368,2.062125940037064e-05,8.561540862583002e-08,411,0.010073529411764705,036,2,Unknown,repeat,repeats/036_2.csv,5.164710091987869
40800,255.430959,1.4790649873900688,0.940328418089157,1.9700080650572546e-05,1.2999541413270331e-05,897,0.021985294117647058,071,0,Unknown,repeat,repeats/071_0.csv,4.247728266277249
40800,255.430959,1.4790649873900688,0.940328418089157,1.9700080650572546e-05,1.2999541413270331e-05,897,0.021985294117647058,071,0,Unknown,repeat,repeats/071_0.csv,3.6794230548605547
33920,212.462002,1.86057739935249,1.1147635799073634,0.00011421151396880824,5.6209984027561675e-05,284,0.008372641509433962,057,1,Unknown,repeat,repeats/057_1.csv,5.553177992469927
33920,212.462002,1.86057739935249,1.1147635799073634,0.00011421151396880824,5.6209984027561675e-05,284,0.008372641509433962,057,1,Unknown,repeat,repeats/057_1.csv,5.303428515999315
40800,255.825012,1.5444016123525015,1.0346280712235087,7.87958813231895e-06,-7.908383288291721e-06,907,0.022230392156862747,071,2,Unknown,repeat,repeats/071_2.csv,1.0
40800,255.825012,1.5444016123525015,1.0346280712235087,7.87958813231895e-06,-7.908383288291721e-06,907,0.022230392156862747,071,2,Unknown,repeat,repeats/071_2.csv,4.511683276290814
40800,255.550107,1.7547991087097825,1.0531747954332242,5.4946900055578745e-05,3.20304867507436e-05,380,0.009313725490196078,036,0,Unknown,repeat,repeats/036_0.csv,2.956439459011152
40800,255.550107,1.7547991087097825,1.0531747954332242,5.4946900055578745e-05,3.20304867507436e-05,380,0.009313725490196078,036,0,Unknown,repeat,repeats/036_0.csv,5.116004755194266
40800,255.987979,1.8423376451798248,1.1608262136407774,6.415476743096938e-05,5.718611874776459e-06,564,0.013823529411764707,009,2,Unknown,repeat,repeats/009_2.csv,4.5629585067656215
40800,255.987979,1.8423376451798248,1.1608262136407774,6.415476743096938e-05,5.718611874776459e-06,564,0.013823529411764707,009,2,Unknown,repeat,repeats/009_2.csv,4.302137066911282
33920,212.963339,1.9008827818943785,1.1677829893439629,4.597151979271871e-05,-6.587968289140351e-05,484,0.014268867924528302,009,3,Unknown,repeat,repeats/009_3.csv,5.078831597370166
33920,212.963339,1.9008827818943785,1.1677829893439629,4.597151979271871e-05,-6.587968289140351e-05,484,0.014268867924528302,009,3,Unknown,repeat,repeats/009_3.csv,4.453926605187293
33920,212.504588,2.042177881277251,1.2071380146045114,7.463214852350239e-05,8.57048392363112e-06,341,0.010053066037735849,036,1,Unknown,repeat,repeats/036_1.csv,5.270091135141337
33920,212.504588,2.042177881277251,1.2071380146045114,7.463214852350239e-05,8.57048392363112e-06,341,0.010053066037735849,036,1,Unknown,repeat,repeats/036_1.csv,5.291772681487136
33920,212.839424,1.6426360439253886,1.2381811761930333,9.477319624931578e-05,5.007153214559943e-06,811,0.023909198113207547,071,3,Unknown,repeat,repeats/071_3.csv,4.8597177386196
33920,212.839424,1.6426360439253886,1.2381811761930333,9.477319624931578e-05,5.007153214559943e-06,811,0.023909198113207547,071,3,Unknown,repeat,repeats/071_3.csv,5.198118618228115
40800,255.419117,1.8230412149350437,1.0708332954375008,1.3105558062715716e-05,-3.27147202654294e-05,319,0.007818627450980392,057,0,Unknown,repeat,repeats/057_0.csv,4.84726027737314
40800,255.419117,1.8230412149350437,1.0708332954375008,1.3105558062715716e-05,-3.27147202654294e-05,319,0.007818627450980392,057,0,Unknown,repeat,repeats/057_0.csv,4.272853732343122
40800,255.975521,1.7693825831211714,1.01823393912156,2.2977227533770414e-05,6.875238690549585e-06,361,0.008848039215686275,049,0,Unknown,repeat,repeats/049_0.csv,4.5856254285662565
40800,255.975521,1.7693825831211714,1.01823393912156,2.2977227533770414e-05,6.875238690549585e-06,361,0.008848039215686275,049,0,Unknown,repeat,repeats/049_0.csv,4.745396613254503
33920,212.177568,1.850100763058995,1.063304235009962,0.00012324914947075958,3.1931328176389645e-05,342,0.01008254716981132,049,1,Unknown,repeat,repeats/049_1.csv,5.04985416258347
33920,212.177568,1.850100763058995,1.063304235009962,0.00012324914947075958,3.1931328176389645e-05,342,0.01008254716981132,049,1,Unknown,repeat,repeats/049_1.csv,5.151036323238122
33920,212.627934,2.024189346492567,1.211380841678108,2.9748092164155017e-06,-6.655386013382819e-05,332,0.009787735849056603,049,3,Unknown,repeat,repeats/049_3.csv,4.658899175863764
33920,212.627934,2.024189346492567,1.211380841678108,2.9748092164155017e-06,-6.655386013382819e-05,332,0.009787735849056603,049,3,Unknown,repeat,repeats/049_3.csv,5.100948756238017
40800,255.469218,1.931878934327017,1.1126695515581737,8.45480815247254e-05,4.9353366378979035e-05,379,0.00928921568627451,049,2,Unknown,repeat,repeats/049_2.csv,5.077137840571762
40800,255.469218,1.931878934327017,1.1126695515581737,8.45480815247254e-05,4.9353366378979035e-05,379,0.00928921568627451,049,2,Unknown,repeat,repeats/049_2.csv,4.90412882369159
33920,212.559988,1.9888310956033128,1.4464174255968438,8.763564998794972e-05,2.334991434273626e-05,687,0.020253537735849057,011,3,Unknown,repeat,repeats/011_3.csv,4.897687640395503
33920,212.559988,1.9888310956033128,1.4464174255968438,8.763564998794972e-05,2.334991434273626e-05,687,0.020253537735849057,011,3,Unknown,repeat,repeats/011_3.csv,4.9715904197073035
33920,212.846525,2.0627825575991867,1.2555499392660179,8.370425035686469e-05,-6.684249224154771e-06,360,0.01061320754716981,054,3,Unknown,repeat,repeats/054_3.csv,5.072494549018345
33920,212.846525,2.0627825575991867,1.2555499392660179,8.370425035686469e-05,-6.684249224154771e-06,360,0.01061320754716981,054,3,Unknown,repeat,repeats/054_3.csv,4.850484523489952
40800,255.641091,1.8984025666742117,1.0511268268181533,3.981620737111199e-05,3.3456073426391804e-05,0,0.0,072,0,Unknown,repeat,repeats/072_0.csv,4.044491314318523
37939,238.36317,1.3863168185178025,1.4797349114377407,8.833452756007046e-05,8.833452756007089e-05,14214,0.3746540499222436,056,0,Unknown,repeat,repeats/056_0.csv,4.86139604437834
37939,238.36317,1.3863168185178025,1.4797349114377407,8.833452756007046e-05,8.833452756007089e-05,14214,0.3746540499222436,056,0,Unknown,repeat,repeats/056_0.csv,4.947378465668846
33920,212.438951,1.9516018675224822,1.2036601101701996,1.797929417733035e-05,-1.1091148100788024e-05,0,0.0,072,1,Unknown,repeat,repeats/072_1.csv,4.687631903168228
40800,256.80638,1.9402024058072807,1.3094033463016608,4.462661177414845e-19,-0.00010114030919818893,837,0.020514705882352942,011,2,Unknown,repeat,repeats/011_2.csv,4.692501063858182
40800,256.80638,1.9402024058072807,1.3094033463016608,4.462661177414845e-19,-0.00010114030919818893,837,0.020514705882352942,011,2,Unknown,repeat,repeats/011_2.csv,3.1129126386648642
40800,255.639139,2.225142761964282,1.2690112332343861,5.524155390211343e-05,7.619880832234509e-06,385,0.009436274509803921,054,2,Unknown,repeat,repeats/054_2.csv,4.9884792173079715
40800,255.639139,2.225142761964282,1.2690112332343861,5.524155390211343e-05,7.619880832234509e-06,385,0.009436274509803921,054,2,Unknown,repeat,repeats/054_2.csv,4.480693720365042
40800,255.957036,1.847478850928848,1.0939185884018077,2.510613094060273e-05,-3.812777512649282e-05,387,0.009485294117647059,054,0,Unknown,repeat,repeats/054_0.csv,4.545307109224604
40800,255.957036,1.847478850928848,1.0939185884018077,2.510613094060273e-05,-3.812777512649282e-05,387,0.009485294117647059,054,0,Unknown,repeat,repeats/054_0.csv,4.325817380838299
40800,256.271819,1.6215356960373277,1.8675889765425053,5.475446161474623e-05,5.4754461614744474e-05,16208,0.39725490196078433,056,2,Unknown,repeat,repeats/056_2.csv,4.485421853524927
40800,256.271819,1.6215356960373277,1.8675889765425053,5.475446161474623e-05,5.4754461614744474e-05,16208,0.39725490196078433,056,2,Unknown,repeat,repeats/056_2.csv,5.445579257603497
33920,212.943765,1.6124629831251214,1.8271559839561147,4.8434777786686786e-05,-7.760073509364001e-05,13649,0.4023879716981132,056,3,Unknown,repeat,repeats/056_3.csv,4.022353639010183
33920,212.943765,1.6124629831251214,1.8271559839561147,4.8434777786686786e-05,-7.760073509364001e-05,13649,0.4023879716981132,056,3,Unknown,repeat,repeats/056_3.csv,5.116133514227189
33920,212.372712,2.015348376339992,1.2546498697594088,2.2848731390596252e-05,-2.135589562473919e-05,337,0.009935141509433962,054,1,Unknown,repeat,repeats/054_1.csv,4.738557469777922
33920,212.372712,2.015348376339992,1.2546498697594088,2.2848731390596252e-05,-2.135589562473919e-05,337,0.009935141509433962,054,1,Unknown,repeat,repeats/054_1.csv,5.2220978343581494
33920,212.656461,1.8783755212731246,1.1430057689307087,6.171677456112768e-05,-4.252399552414228e-05,645,0.019015330188679246,011,1,Unknown,repeat,repeats/011_1.csv,5.220954663571017
33920,212.656461,1.8783755212731246,1.1430057689307087,6.171677456112768e-05,-4.252399552414228e-05,645,0.019015330188679246,011,1,Unknown,repeat,repeats/011_1.csv,5.229846793354789
40800,255.953446,3.49929912753973,2.747163916895182,2.6049493866749407e-05,-5.654841775351031e-05,0,0.0,072,2,Unknown,repeat,repeats/072_2.csv,4.0338930435250555
40800,255.886084,1.9195581570636415,1.2124524174758793,3.9628377598959655e-05,-2.089522358488693e-05,958,0.023480392156862744,006,2,Unknown,repeat,repeats/006_2.csv,2.4184370394561245
40800,255.886084,1.9195581570636415,1.2124524174758793,3.9628377598959655e-05,-2.089522358488693e-05,958,0.023480392156862744,006,2,Unknown,repeat,repeats/006_2.csv,3.947704538508224
33920,212.442927,2.015025160585513,1.2201355592036411,6.409903783200374e-05,1.9915252929105464e-05,209,0.006161556603773585,065,1,Unknown,repeat,repeats/065_1.csv,5.365931418883203
33920,212.442927,2.015025160585513,1.2201355592036411,6.409903783200374e-05,1.9915252929105464e-05,209,0.006161556603773585,065,1,Unknown,repeat,repeats/065_1.csv,4.8622556642436345
40800,255.352983,1.7478141131537128,1.1016595424704174,3.3783247770304163e-05,-3.729940386903516e-05,1483,0.03634803921568627,041,0,Unknown,repeat,repeats/041_0.csv,4.563169036038857
40800,255.352983,1.7478141131537128,1.1016595424704174,3.3783247770304163e-05,-3.729940386903516e-05,1483,0.03634803921568627,041,0,Unknown,repeat,repeats/041_0.csv,4.112192158378787
33920,212.257332,1.9113316804015217,1.8360994490612297,2.7583915894537523e-05,-1.6741993494142004e-05,2141,0.0631191037735849,058,1,Unknown,repeat,repeats/058_1.csv,5.005055226498451
33920,212.257332,1.9113316804015217,1.8360994490612297,2.7583915894537523e-05,-1.6741993494142004e-05,2141,0.0631191037735849,058,1,Unknown,repeat,repeats/058_1.csv,4.549798606495467
40800,255.528588,2.215754228264164,2.8850901517105583,7.684953274519207e-05,6.824094559511773e-05,2721,0.06669117647058824,058,0,Unknown,repeat,repeats/058_0.csv,4.367706292669521
40800,255.528588,2.215754228264164,2.8850901517105583,7.684953274519207e-05,6.824094559511773e-05,2721,0.06669117647058824,058,0,Unknown,repeat,repeats/058_0.csv,4.143894194615811
33920,212.613581,1.915923037376625,1.2307695371254934,0.00014657081491539209,4.6849712583706205e-05,1243,0.03664504716981132,041,1,Unknown,repeat,repeats/041_1.csv,5.218186613263378
33920,212.613581,1.915923037376625,1.2307695371254934,0.00014657081491539209,4.6849712583706205e-05,1243,0.03664504716981132,041,1,Unknown,repeat,repeats/041_1.csv,5.167201025955649
40800,255.6857,1.766690324600018,1.01626169556343,3.561721735866476e-05,2.0794878257487794e-05,284,0.00696078431372549,065,0,Unknown,repeat,repeats/065_0.csv,5.034128389982624
40800,255.6857,1.766690324600018,1.01626169556343,3.561721735866476e-05,2.0794878257487794e-05,284,0.00696078431372549,065,0,Unknown,repeat,repeats/065_0.csv,4.832314999166413
33920,213.902912,2.1086225832645105,1.4241671386469528,7.026849518164215e-05,5.916804225889506e-06,814,0.023997641509433964,006,3,Unknown,repeat,repeats/006_3.csv,3.4952701789708334
33920,213.902912,2.1086225832645105,1.4241671386469528,7.026849518164215e-05,5.916804225889506e-06,814,0.023997641509433964,006,3,Unknown,repeat,repeats/006_3.csv,4.530688525980696
40800,255.739235,2.2829169476911675,1.2957493119734094,3.198199330976025e-05,-1.2756839130314933e-05,253,0.006200980392156863,065,2,Unknown,repeat,repeats/065_2.csv,4.946471538452307
40800,255.739235,2.2829169476911675,1.2957493119734094,3.198199330976025e-05,-1.2756839130314933e-05,253,0.006200980392156863,065,2,Unknown,repeat,repeats/065_2.csv,4.931422823593804
33920,212.384675,2.214147557964781,1.3660490797138014,0.00010334926861758799,-1.519552695889967e-05,754,0.02222877358490566,006,1,Unknown,repeat,repeats/006_1.csv,3.0701962638956255
33920,212.384675,2.214147557964781,1.3660490797138014,0.00010334926861758799,-1.519552695889967e-05,754,0.02222877358490566,006,1,Unknown,repeat,repeats/006_1.csv,4.8206946549110175
33920,212.786219,3.6449764962442255,2.2437554369786143,2.559814283764653e-05,-5.56057140697386e-05,1260,0.03714622641509434,041,3,Unknown,repeat,repeats/041_3.csv,4.666660006301877
33920,212.786219,3.6449764962442255,2.2437554369786143,2.559814283764653e-05,-5.56057140697386e-05,1260,0.03714622641509434,041,3,Unknown,repeat,repeats/041_3.csv,4.309059302795461
40800,255.60026,2.085398870263057,2.636447696313463,6.40764821671489e-05,-2.9614406581239316e-05,2751,0.0674264705882353,058,2,Unknown,repeat,repeats/058_2.csv,3.7117909143209284
40800,255.60026,2.085398870263057,2.636447696313463,6.40764821671489e-05,-2.9614406581239316e-05,2751,0.0674264705882353,058,2,Unknown,repeat,repeats/058_2.csv,3.657400466524072
33920,213.626223,1.8595336346594826,1.8237354366418002,0.00022747214810123987,9.784542811611044e-05,2169,0.06394457547169811,058,3,Unknown,repeat,repeats/058_3.csv,4.458511756616893
33920,213.626223,1.8595336346594826,1.8237354366418002,0.00022747214810123987,9.784542811611044e-05,2169,0.06394457547169811,058,3,Unknown,repeat,repeats/058_3.csv,3.85835655624268
40800,255.376755,4.3184945304007885,2.864024411191525,3.15460996252823e-05,-0.00011524365228949397,1556,0.038137254901960786,041,2,Unknown,repeat,repeats/041_2.csv,4.889964072109738
40800,255.376755,4.3184945304007885,2.864024411191525,3.15460996252823e-05,-0.00011524365228949397,1556,0.038137254901960786,041,2,Unknown,repeat,repeats/041_2.csv,3.9451533982062803
40800,255.637664,1.9886986803675202,1.2641583895557207,1.2500474680147532e-05,-9.368668623647355e-06,960,0.023529411764705882,006,0,Unknown,repeat,repeats/006_0.csv,2.9914895985217798
40800,255.637664,1.9886986803675202,1.2641583895557207,1.2500474680147532e-05,-9.368668623647355e-06,960,0.023529411764705882,006,0,Unknown,repeat,repeats/006_0.csv,4.207621290279155
22993,212.145717,2.7206896686916004,1.6657193965301846,6.0474962479775205e-05,-2.3590136995423733e-05,166,0.00721958857043448,065,3,Unknown,repeat,repeats/065_3.csv,4.902495614864048
22993,212.145717,2.7206896686916004,1.6657193965301846,6.0474962479775205e-05,-2.3590136995423733e-05,166,0.00721958857043448,065,3,Unknown,repeat,repeats/065_3.csv,4.88253368985117
40800,256.084457,1.6174261061924042,0.9760607844406144,2.1743763342203766e-05,-1.4391577937037467e-05,1013,0.02482843137254902,047,0,Unknown,repeat,repeats/047_0.csv,4.689261505195279
40800,256.084457,1.6174261061924042,0.9760607844406144,2.1743763342203766e-05,-1.4391577937037467e-05,1013,0.02482843137254902,047,0,Unknown,repeat,repeats/047_0.csv,4.788413776862106
33920,212.299402,1.6937586253533716,1.0291257258048128,8.294019096204863e-05,4.691040038421639e-05,822,0.024233490566037737,047,1,Unknown,repeat,repeats/047_1.csv,5.542958354932191
33920,212.299402,1.6937586253533716,1.0291257258048128,8.294019096204863e-05,4.691040038421639e-05,822,0.024233490566037737,047,1,Unknown,repeat,repeats/047_1.csv,5.248377028095639
33920,212.94996,1.797536785285364,1.2100581136384458,1.3354097701859195e-18,-7.530817814305744e-05,969,0.028567216981132074,047,3,Unknown,repeat,repeats/047_3.csv,4.922738704919638
33920,212.94996,1.797536785285364,1.2100581136384458,1.3354097701859195e-18,-7.530817814305744e-05,969,0.028567216981132074,047,3,Unknown,repeat,repeats/047_3.csv,4.635451142903676
16633,104.067999,2.3743428033389002,1.5573889310553488,0.00010997487065510747,-5.1501756278165886e-05,449,0.026994528948475923,047,2,Unknown,repeat,repeats/047_2.csv,4.487980374107217
16633,104.067999,2.3743428033389002,1.5573889310553488,0.00010997487065510747,-5.1501756278165886e-05,449,0.026994528948475923,047,2,Unknown,repeat,repeats/047_2.csv,0.0
17122,255.579987,2.0081549643056493,1.8577063677298888,7.590138188739678e-05,-0.0001159709432729204,1204,0.07031888798037612,021,2,Unknown,repeat,repeats/021_2.csv,4.078355930620601
17122,255.579987,2.0081549643056493,1.8577063677298888,7.590138188739678e-05,-0.0001159709432729204,1204,0.07031888798037612,021,2,Unknown,repeat,repeats/021_2.csv,4.1451579907567515
33920,212.643189,2.080130820493224,1.2954062494491638,-5.302362322797033e-19,-2.5671297731973063e-05,1057,0.031161556603773583,042,1,Unknown,repeat,repeats/042_1.csv,4.447713106231674
33920,212.643189,2.080130820493224,1.2954062494491638,-5.302362322797033e-19,-2.5671297731973063e-05,1057,0.031161556603773583,042,1,Unknown,repeat,repeats/042_1.csv,4.901012957383893
40800,255.928261,1.9847886597479827,1.202135862520052,0.00012872761031960963,-5.9539979292911405e-05,1296,0.03176470588235294,042,0,Unknown,repeat,repeats/042_0.csv,4.339407977536655
40800,255.928261,1.9847886597479827,1.202135862520052,0.00012872761031960963,-5.9539979292911405e-05,1296,0.03176470588235294,042,0,Unknown,repeat,repeats/042_0.csv,4.6692269968501
33920,212.568148,2.4246763104296436,1.8746804574417468,6.763970617067725e-05,2.5646869131075247e-05,2424,0.0714622641509434,021,3,Unknown,repeat,repeats/021_3.csv,5.1456427728325345
33920,212.568148,2.4246763104296436,1.8746804574417468,6.763970617067725e-05,2.5646869131075247e-05,2424,0.0714622641509434,021,3,Unknown,repeat,repeats/021_3.csv,4.802262172431784
40800,255.464825,2.3064880863159742,1.4885648222630778,6.416464508719679e-05,-2.1528751413133207e-05,1370,0.03357843137254902,042,2,Unknown,repeat,repeats/042_2.csv,4.813558204229988
40800,255.464825,2.3064880863159742,1.4885648222630778,6.416464508719679e-05,-2.1528751413133207e-05,1370,0.03357843137254902,042,2,Unknown,repeat,repeats/042_2.csv,4.575050802940922
33920,211.979766,2.9455932803366185,1.9306037409750676,0.0002131472612112787,4.144810103614084e-05,2542,0.07494103773584905,021,1,Unknown,repeat,repeats/021_1.csv,5.324455849562591
33920,211.979766,2.9455932803366185,1.9306037409750676,0.0002131472612112787,4.144810103614084e-05,2542,0.07494103773584905,021,1,Unknown,repeat,repeats/021_1.csv,5.040292912466782
40800,255.955133,1.8601960787997585,1.2855162996187155,1.6000273001950786e-18,-4.182539112443434e-05,2831,0.06938725490196078,021,0,Unknown,repeat,repeats/021_0.csv,4.471303197024394
40800,255.955133,1.8601960787997585,1.2855162996187155,1.6000273001950786e-18,-4.182539112443434e-05,2831,0.06938725490196078,021,0,Unknown,repeat,repeats/021_0.csv,4.61321348897602
33920,212.904179,2.193578248032601,1.4645380127639482,4.416612981595257e-05,-3.863762222803761e-05,1079,0.03181014150943396,042,3,Unknown,repeat,repeats/042_3.csv,4.464519493533267
33920,212.904179,2.193578248032601,1.4645380127639482,4.416612981595257e-05,-3.863762222803761e-05,1079,0.03181014150943396,042,3,Unknown,repeat,repeats/042_3.csv,4.677865081991152
40800,255.40958,1.7367025396681859,1.447944009437127,8.62891644863809e-06,-4.056074913987377e-06,1560,0.03823529411764706,062,2,Unknown,repeat,repeats/062_2.csv,4.435990114024875
40800,255.40958,1.7367025396681859,1.447944009437127,8.62891644863809e-06,-4.056074913987377e-06,1560,0.03823529411764706,062,2,Unknown,repeat,repeats/062_2.csv,4.3255493655065935
33920,213.221559,1.9196353732137346,1.9124131797120478,5.8724325345586906e-05,1.8374647323240448e-05,1330,0.03920990566037736,062,3,Unknown,repeat,repeats/062_3.csv,4.955149695667739
33920,213.221559,1.9196353732137346,1.9124131797120478,5.8724325345586906e-05,1.8374647323240448e-05,1330,0.03920990566037736,062,3,Unknown,repeat,repeats/062_3.csv,4.434990332902964
33920,212.484722,1.9118651218715441,1.2521993025534797,0.00010526042679752399,-1.5227355336506244e-05,1240,0.036556603773584904,062,1,Unknown,repeat,repeats/062_1.csv,4.076370301719156
33920,212.484722,1.9118651218715441,1.2521993025534797,0.00010526042679752399,-1.5227355336506244e-05,1240,0.036556603773584904,062,1,Unknown,repeat,repeats/062_1.csv,5.187524821660691
40800,256.266146,1.6491673585984294,1.0670335455386393,0.00012187196863423517,0.00012187196863423556,1487,0.03644607843137255,062,0,Unknown,repeat,repeats/062_0.csv,4.181363466248545
40800,256.266146,1.6491673585984294,1.0670335455386393,0.00012187196863423517,0.00012187196863423556,1487,0.03644607843137255,062,0,Unknown,repeat,repeats/062_0.csv,4.473444744739804
